"binno","ratio_mean","ratio_ci","age","ratio_gam_fit"
1,NA,NA,0.00585,-0.989629761680825
2,NA,NA,0.07035,-0.989269288173997
3,NA,NA,0.4515,-0.987139141241926
4,NA,NA,1.287,-0.982469751863094
5,NA,NA,2.19,-0.977423122767785
6,NA,NA,3.09,-0.972393259882127
7,NA,NA,4.4665,-0.964700364035327
8,NA,NA,6.2895,-0.954512097323611
9,NA,NA,9.438,-0.93691596032857
10,NA,NA,12.725,-0.918545783322806
11,NA,NA,14.9,-0.906390281349134
12,NA,NA,18.21,-0.887891563402965
13,NA,NA,21.735,-0.868191267100762
14,NA,NA,25.425,-0.847568829269532
15,NA,NA,30.86,-0.817194046176661
16,NA,NA,35.805,-0.789557743988229
17,NA,NA,39.455,-0.769158855618567
18,NA,NA,44.5,-0.740963679776177
19,NA,NA,51.9,-0.699607029382929
20,NA,NA,57.6,-0.667751231107033
21,NA,NA,60.4,-0.652102768796073
22,NA,NA,63.8,-0.633101064561351
23,NA,NA,69.05,-0.603760197728313
24,NA,NA,77.85,-0.554579316179577
25,NA,NA,84.95,-0.514899286748238
26,NA,NA,88.05,-0.497574203475385
27,NA,NA,91.85,-0.476337004624808
28,NA,NA,97.2,-0.446437264137809
29,NA,NA,106.75,-0.393064830184361
30,NA,NA,117.2,-0.334662533345242
31,NA,NA,123.585,-0.298978450539738
32,NA,NA,129.185,-0.267681525917816
33,NA,NA,136.2,-0.228476539092344
34,NA,NA,142.4,-0.193826372546649
35,NA,NA,147.1,-0.167559310810397
36,NA,NA,152,-0.140174501766228
37,NA,NA,158.15,-0.105803772047521
38,NA,NA,163.4,-0.0764629052144843
39,NA,NA,166.75,-0.057740637806733
40,NA,NA,169.55,-0.0420921754957668
41,NA,NA,172.8,-0.0239287817419708
42,NA,NA,179.45,0.0132363162465386
43,NA,NA,188.55,0.064093818757149
44,NA,NA,196.2,0.106847653285296
45,NA,NA,200.4,0.130320346751738
46,0.100339169000934,0.00962525839736207,204.9,0.155469661180058
47,0.205845512949409,0.0155110290875433,217.75,0.224379323669121
48,0.318462190274814,0.0151399957475354,232,0.279675906474467
49,0.260490424997842,0.00827259991812721,239.5,0.292484588396371
50,0.226371499120319,0.0139142960890557,244.6,0.293454942750197
51,0.444021194695388,0.0182983411777812,249.2,0.289096923360064
52,0.562012987012987,0.0576550169321914,251.551,0.285133357772136
53,0.189042568542569,0.0266427911031013,253.021,0.282124698912233
54,NA,NA,256.825,0.272749208034617
55,NA,NA,261.895,0.257733577914286
56,0.270139305139305,0.0206929844693113,265.59,0.245895534569388
57,0.0352955665024631,0.000163347852170028,269.955,0.231939565224403
58,NA,NA,278.255,0.208153488823306
59,NA,NA,286.8,0.190638484429408
60,NA,NA,291.81,0.185139056162533
61,NA,NA,296.21,0.183958492521873
62,0.0933030601451654,0.00502502188786061,301.3,0.187548586134108
63,0.195711440940864,0.00484009893458754,305.35,0.194642240705565
64,0.264557365585926,0.0111102021540802,311.1,0.211240551567873
65,0.2375,0.00854458893101359,319.2,0.246192651453099
66,NA,NA,327.05,0.290073979295671
67,0.216307229930095,0.00813036104447416,338.8,0.36694493326979
68,0.735426295926296,0.0438575553419484,352.8,0.464291594235349
69,0.529776280650894,0.0480910089893243,365.55,0.552945265274367
70,0.451915584243758,0.046061223541158,377.45,0.636966492735221
71,0.683769841269841,0.100633703825702,385.2,0.693808939234031
72,0.887722222222222,0.083746317140325,390.5,0.733798172468908
73,0.604227272727273,0.0579328149023148,400.45,0.809627071205192
74,1.01623865023865,0.0686998055002276,409.2,0.873390775885356
75,0.929397990897991,0.0537395096655691,415,0.911706241934974
76,0.85912987012987,0.0659740315801179,421.1,0.946749168193474
77,0.960642857142857,0.078952649991495,424.3,0.962481419690724
78,1.02514285714286,0.0870253000250183,426.5,0.972122499304115
79,1.03098412698413,0.0670012339668936,428.95,0.981695017840153
80,1.09242857142857,0.0613044410209317,431.95,0.99174940968583
81,0.959055222555223,0.0533549786259163,435.95,1.00241469270445
82,1.02581096681097,0.0583334203065511,439.65,1.00972342973177
83,1.02725396825397,0.0755890201707256,442.3,1.01362450781757
84,1.01493953105718,0.0403408802863391,444.5,1.01612837734501
85,0.994456925427514,0.0558338830662705,449.1,1.01961346377022
86,0.980010920669092,0.021510144030933,455.7,1.0218433453792
87,1.0152402794957,0.0267220174419513,462.85,1.02282866973598
88,1.02190181713711,0.0425817993475504,468.65,1.02397432637518
89,0.986634674388443,0.0359476164568859,473.85,1.02586471729625
90,1.03209848115271,0.0364468751830915,481.55,1.03026891151316
93,NA,NA,495.5,1.04016946620093
94,1.05990476190476,0.0871694503060944,498.75,1.04211212357335
97,1,0,511.5,1.04574015386627
98,1.12833333333333,0.190260978658263,517.5,1.04473545507297
99,NA,NA,525,1.04127287039837
100,1,0,533.9,1.03541511072141
