"age1","com_age","mean_ratio","hpd50lower","hpd50higher","hpd75lower","hpd75higher","hpd95lower","hpd95higher","ratio_gam_fit"
252.698,252.306,0.0133877459988883,0.014559911740202,0.0166623630512803,0.00759916824488386,0.0163479877221927,0.00716182527006021,0.0174487662575871,0.0588830933259336
253.703,254.169,0.0255220645391458,0.0191328990701662,0.027500001891771,0.0160914606390589,0.0307085945588255,0.0133325770024304,0.0429203387414944,0.0661054286714599
254.708,255.141,0.0656676812516228,0.0485548200340599,0.075686574784593,0.0409024083175597,0.0866179874607559,0.0270771998476956,0.108887141379202,0.0733220120503704
255.713,256.113,0.0894039814703312,0.066850294487877,0.100690094626524,0.0555564667914141,0.114021217928868,0.0390686203300059,0.145323635267591,0.0805234229105706
256.717,257.085,0.0940023533044111,0.0711363602668048,0.10670094960288,0.0587379992099833,0.120826267044997,0.0407831872067998,0.146518125979966,0.0876891166869926
257.722,258.057,0.0902957024664543,0.0643266752318378,0.102592900174559,0.0528694801258544,0.118186492767131,0.0339568050602833,0.144465208523732,0.0948164390220351
258.727,259.029,0.0960782786044628,0.0689818176780226,0.106004581623259,0.0589813069710683,0.122076149301875,0.0453001284559343,0.154018187586208,0.101878262176826
259.515,259.707,0.146734970407532,0.10941610673747,0.162540622076812,0.0923620405758356,0.183031837906717,0.0731640485629855,0.229422649851493,0.107354939029164
260.017,260.193,0.0957463783900873,0.0692533513857819,0.107474567792145,0.0542710247542691,0.119449227558222,0.040358378421593,0.15616535282725,0.110810290105287
260.736,260.973,0.080905371541852,0.0584490647646392,0.0920026090264112,0.0480475839000762,0.10579140125852,0.0322386756385566,0.136730004769364,0.115706123502266
261.741,261.945,0.0896150397540408,0.0628041764728566,0.0994464649476941,0.0537991221199245,0.117334147319786,0.0363764582608927,0.14677952357562,0.122426695988981
262.746,262.917,0.0905967090559239,0.0632509641413749,0.10212973708674,0.0500960753970561,0.116227851191091,0.0403428779968989,0.155783302276003,0.128977900739026
263.75,263.889,0.0808324316799669,0.0559387544213049,0.088464041338589,0.0491783649523779,0.104981705646704,0.0339672638146441,0.131624774383815,0.13532380122287
264.755,264.86,0.0793101136667247,0.0565677001247045,0.0868238327664927,0.049342498128168,0.101036119119964,0.0389044789779572,0.128356792954682,0.14144702965907
265.76,265.832,0.0969318657764715,0.0748353837328694,0.108118767582657,0.0636666182134663,0.120632157706472,0.0515834071612484,0.151474908372902,0.147311226749504
266.764,266.804,0.130568282722188,0.100426561056879,0.14675819013342,0.0860280111043727,0.16470677591499,0.0645057425886228,0.200475326918307,0.15288155327434
267.769,267.776,0.212322893430412,0.167910767515968,0.23917467131762,0.145426112500164,0.266793324808297,0.112451182824914,0.316406354528069,0.158140547704256
268.774,268.748,0.224146427679194,0.181088251733298,0.253194867098493,0.15636257504891,0.278719601504058,0.124701936078441,0.33175126153109,0.163055145870017
269.779,269.72,0.24764577001626,0.194170300231697,0.270065128414712,0.171669155133964,0.303437217373329,0.143170419114022,0.370388568055219,0.16759952291633
270.783,270.692,0.201120976160947,0.158313827153766,0.223461289392193,0.141589376923254,0.253386865249844,0.113467901141128,0.308801832825511,0.17174577580174
271.788,271.664,0.200102311932275,0.153167983835195,0.218926893023809,0.13703748789463,0.249834574457984,0.107554713946106,0.300455139097946,0.175480333017475
272.295,272.225,0.259331886398089,0.19894207252312,0.292123762747476,0.167129508437697,0.323323613447037,0.138189322615324,0.404279107477635,0.177200182428536
272.798,272.711,0.282094718555857,0.220134037285407,0.312136237500152,0.196150833936069,0.351466415380673,0.157506643770776,0.416357423071051,0.178794748375737
273.797,273.608,0.249985965164732,0.193562537754751,0.280098792451694,0.169349123334972,0.317675885496435,0.125839133148678,0.384151011201131,0.181625003531153
274.802,274.58,0.20620162023082,0.153768673375064,0.227808117933798,0.136899501932715,0.264230030037679,0.103026804960817,0.320813918224507,0.184011255629693
275.807,275.552,0.212953914083044,0.165909074141348,0.241729422423362,0.136132687687821,0.264934734935117,0.109017328943382,0.323773123486223,0.185926769428067
276.812,276.524,0.226829249606042,0.180284073989769,0.26061007589462,0.150395110765243,0.28706520246292,0.113160201551805,0.346310941497453,0.187366272128585
277.816,277.496,0.243724234498331,0.186431329875097,0.271412537694777,0.159597036153499,0.306359001641799,0.125629357200494,0.369460373658654,0.188326982208633
278.821,278.468,0.160364343985754,0.118917541848645,0.177515487654583,0.104810895843339,0.205329701228203,0.0802678600410935,0.25219077918614,0.188812035268321
279.826,279.44,0.150870656658603,0.107681410105813,0.165273179466853,0.0950831290563269,0.19414926788933,0.0742564384256555,0.240192528483576,0.188824788459047
280.83,280.412,0.141423887540319,0.0960558696964118,0.152937754851642,0.0820289236658827,0.179166586996544,0.0586495342748874,0.225593618939633,0.188373812939059
281.835,281.384,0.148253750799214,0.1050309959021,0.166881077888868,0.0908694899170866,0.196727953651802,0.0648217979364453,0.242579273778228,0.18746942095791
282.84,282.356,0.136403105417725,0.0927309194984152,0.149982449886007,0.0784684764119575,0.17772076284327,0.0596650366772759,0.228984853308778,0.186126331216121
283.845,284.3,0.216525507114236,0.147380210962391,0.235680426224266,0.123146505189709,0.276614245824776,0.0979168689989289,0.358605165538557,0.184362246488056
284.849,285.272,0.211337513390363,0.143193652938594,0.23620903480802,0.119686194189709,0.280602562921719,0.0816742476663571,0.352398323043541,0.182200315010821
285.854,286.244,0.190287539731633,0.127768581279495,0.210476998053522,0.10730825920094,0.248157742451855,0.074431380159467,0.319873832388654,0.179659984872183
286.859,287.216,0.194221790958874,0.135922225051522,0.222979174480994,0.106274615315701,0.251738647221872,0.0782924040398401,0.326059173724029,0.176769804567177
287.863,288.188,0.179385930248678,0.123764276298357,0.201582206177398,0.101211987081537,0.235752470316179,0.0732194432712803,0.301336673379773,0.173562346047042
288.868,289.16,0.182425919924896,0.123010450545961,0.201997440392386,0.105329238058784,0.240173339263369,0.0720672676599718,0.306579522180301,0.170062858561699
289.873,290.132,0.108836677084186,0.0760137069781978,0.119565984329011,0.0638662600852054,0.140313496250843,0.0448191900134174,0.181002086199741,0.166308263330681
290.878,291.104,0.104612567911732,0.0742393661078601,0.116444783147496,0.0609453982650204,0.134178438994261,0.0452520229154566,0.172209474574003,0.162334418481682
291.882,292.076,0.0941157767190851,0.0656042602764927,0.104323034485979,0.0535186748346971,0.119829477830061,0.0381653099890155,0.150972239012361,0.158183116455185
292.887,293.047,0.098984118566833,0.0693036859733,0.11041573087752,0.0589866238674625,0.12923145673623,0.041099095300217,0.164248874960433,0.153885088516536
293.892,294.019,0.170749140733718,0.128719083030913,0.193814340362709,0.104427643834238,0.215252681304793,0.0786674582188374,0.266156059562668,0.149484591274447
294.896,294.991,0.18370368060104,0.138600874812736,0.209626766154427,0.112255390738623,0.234208651246564,0.0819818249838238,0.289798406991719,0.145027170015555
295.901,295.963,0.244543717801075,0.184910522808297,0.275091099243716,0.162067590308803,0.313064701211647,0.119750752708087,0.371325000542191,0.14054558621371
296.906,296.935,0.259896752360791,0.196984266593233,0.288514012794036,0.173465415967286,0.328979683608465,0.131633624794583,0.393502067346779,0.136086217137666
297.911,297.907,0.246763564378106,0.183862878190109,0.268871582756316,0.158484557858055,0.307124550104587,0.125165159041656,0.378395181491137,0.131691007371726
298.656,298.647,0.163447980964481,0.12227831335,0.182969485379481,0.102909660327549,0.208395246290819,0.0749692421482212,0.264465966670796,0.128498846075862
299.159,299.133,0.100851123433579,0.0718515426234945,0.112071310821889,0.0609089282429946,0.129579970496434,0.043749880809754,0.161640853688577,0.126384923547161
299.92,299.851,0.0884996828054291,0.062957909082931,0.0973122573450166,0.0536102426994157,0.113403015989025,0.0405844367275192,0.145021573352691,0.123262790470417
300.925,300.823,0.057085129692749,0.0379453907016594,0.0615726103124835,0.0338842592980214,0.0748032050972256,0.0232608191031406,0.0954846951178533,0.119305762416862
301.929,301.795,0.0642416476844742,0.0422443213872317,0.0717522915131524,0.0335802799251349,0.0834347824735474,0.0245629629888467,0.109899758897491,0.115576285947035
302.934,302.767,0.0666687652025535,0.0450855975444406,0.0736435811061017,0.0395305503217453,0.088771394825687,0.0289405473758168,0.112182290612964,0.112103424693875
303.939,303.739,0.0640053489413823,0.0471305055229263,0.0742556536630668,0.0359236682520066,0.082428059115851,0.0257865435997174,0.106199613887185,0.108925799800484
304.944,304.711,0.0650109085140676,0.0455866172445406,0.0732999624885555,0.0356730493948941,0.0832139834679523,0.0254870129513889,0.108304547400859,0.106076217177921
305.948,305.683,0.0755691708081182,0.0530798636804418,0.0846773759333442,0.0423021258384746,0.0971960952795834,0.0304281744906829,0.126917859534162,0.103587557864572
306.953,306.655,0.0612724322325108,0.0402721720770029,0.0673565767446375,0.0332672154154902,0.079927320906128,0.0220876309678386,0.106095409552279,0.101483000961416
307.958,307.627,0.0451241491494111,0.0291624790182129,0.0495395966327812,0.023023878184754,0.0584638859249998,0.0146309520503711,0.0773402065683204,0.0997907431414004
308.962,308.599,0.0370141394376649,0.0249027697161368,0.0405679889000458,0.020170132007496,0.0472212924013382,0.0152891129461952,0.0637576911277609,0.0985345475312212
309.967,309.571,0.0546249825657363,0.0369183896786855,0.0600145849024222,0.030456369048497,0.0698823607935121,0.0216211468939447,0.091234273611234,0.0977316791845455
310.972,310.543,0.099314345208973,0.0651485684545443,0.110101143608781,0.0525642932120075,0.13087486412188,0.0325120604981688,0.171670455675006,0.0974003133242475
311.977,311.515,0.101897797550081,0.0721305547880845,0.114860375338395,0.0601794138301199,0.133068801027167,0.0411583426341942,0.166138598416609,0.0975539699847704
312.981,313.459,0.13067511305603,0.0880744438427434,0.143342915111268,0.0753141335816376,0.170860872137463,0.0571896267062426,0.223163883612737,0.0982020114077
313.986,314.431,0.107611633200442,0.0712210460379176,0.114689820545413,0.0626662208162282,0.138089037328439,0.0486712646018885,0.181206810675037,0.0993526622668726
314.991,315.403,0.0783935298403947,0.0556121794868179,0.0864271670179218,0.0458832745762128,0.0992317466909153,0.0336016799290507,0.127128328531377,0.101009119230585
315.995,316.375,0.0674939683335178,0.0451158945242582,0.0717805851606683,0.0403432889356955,0.0856740568003209,0.0309910664761856,0.109475140223298,0.103169226669118
317,317.347,0.0727851713513234,0.0531503440402911,0.0810322251344903,0.0434609507133758,0.0910604941518048,0.035073795448961,0.119303847891311,0.105834213199632
318.005,318.319,0.0860604994301629,0.0555186690794984,0.0907648562624884,0.0505277160879629,0.111928954463425,0.0383865561572896,0.145264787140838,0.108995827067835
319.01,319.291,0.155742998739368,0.107938670425439,0.178850689792185,0.0845703772161736,0.205463656148248,0.0585493853179723,0.265576796826623,0.112644515605561
320.014,320.263,0.169636144402158,0.108376250625859,0.183845509141184,0.0905307554474244,0.221429448905134,0.0617675285179541,0.29294582921199,0.116763290028552
321.019,321.234,0.167409510595194,0.11317509741927,0.189610533653954,0.091723176691083,0.222107343736809,0.0603005190664537,0.288907045312321,0.121344731602728
322.024,322.206,0.197117912678238,0.135745908620874,0.218465597621434,0.116129698396947,0.25940590811432,0.0836823873923955,0.334532288222173,0.126366497855263
322.863,322.946,0.160833644129268,0.104562055737243,0.176660276670901,0.0821255169437951,0.206985804171091,0.0644902500685362,0.282485125481292,0.130880808040731
323.365,323.432,0.15076781096188,0.0938399444864543,0.164934508785541,0.0741799047547504,0.196541217405293,0.0515069745015602,0.264743922977884,0.133715939760936
324.033,324.15,0.131320658099383,0.0876004255730324,0.147358860205848,0.064816977125967,0.167979835287497,0.0484561595684143,0.233264860291796,0.137637596815029
325.038,325.122,0.12296362604541,0.0786804749519862,0.135349644795285,0.0635245870542074,0.160359773639023,0.0456234508910328,0.21630570620708,0.143841112835435
326.043,326.094,0.159258286097296,0.0997315676158706,0.171733291374793,0.0791696444607414,0.206794285409754,0.0588031614566935,0.280793862226658,0.150382151690303
327.047,327.066,0.126658881116966,0.0790871066571265,0.135703177006532,0.0658817378812543,0.164185308534748,0.0498106253041885,0.223036945338992,0.157221691080051
328.052,328.038,0.134348846506084,0.0884666940447389,0.146542320586324,0.0741565155472869,0.175966424722712,0.0524848473140534,0.229023881963222,0.164339728145968
329.057,329.01,0.148683058084027,0.0956645104975615,0.164880806805813,0.078314644231465,0.19640560313509,0.0570915130781623,0.260482397293391,0.171694612068075
330.062,329.982,0.15822083191436,0.109906288473508,0.177736822974038,0.0870477863441422,0.204059227746171,0.0625913639480142,0.267672977926827,0.179250293214194
331.066,330.954,0.14407533884338,0.0923213702482843,0.153643770361964,0.0760544029233696,0.182219603612119,0.0575690574611593,0.241646350576337,0.186962178286954
332.071,331.926,0.142229716215939,0.0997418722281141,0.15832934639546,0.0826917692011955,0.184713752017993,0.0571232491152144,0.23735966410536,0.19480829956
333.076,332.898,0.155655538642698,0.116495244527696,0.176947909146596,0.0965403091445411,0.20014019009785,0.0658281638641743,0.247687954833539,0.202743448796107
334.08,333.87,0.171322239524411,0.126296317690813,0.196391479677948,0.0994855990230728,0.220861562289249,0.0694440364310056,0.279130439590203,0.210722098248412
335.085,334.842,0.176592832051684,0.130451221452688,0.199473674051672,0.111505513765939,0.228993104263688,0.0781859043686128,0.281690096741791,0.218722913188625
336.09,335.814,0.245206428964603,0.189071552888318,0.271305331125299,0.168649112678846,0.308390216765671,0.130232987653868,0.367980984546147,0.226701283448563
337.095,336.786,0.235233905575909,0.182697490042593,0.256028456428004,0.160164453921993,0.28686724865464,0.135155254877848,0.346342572349152,0.234621364406402
338.099,337.758,0.236550892729505,0.181682989148969,0.256452999646377,0.166381929876863,0.293434553575378,0.13059715916473,0.347181173454542,0.24244067118806
339.104,338.73,0.206515266378387,0.161268015102808,0.23340147949665,0.138580114098939,0.260661817216151,0.109839267237788,0.316444335555765,0.250141385222257
340.109,339.702,0.164610405342858,0.118397815166025,0.183070596936731,0.0989909500668941,0.210171617612518,0.0760484179580792,0.26655906685752,0.257683803516994
341.113,340.674,0.135412136326278,0.10151334045427,0.150529211113793,0.0858331931846568,0.171231036178046,0.0647541548857589,0.21391876273375,0.265030622126857
342.118,341.646,0.155305649527592,0.107222499819095,0.167062833030271,0.0968591219695316,0.197940892326857,0.0716682759410195,0.244357473160175,0.272168380442245
343.123,343.59,0.227343649938408,0.176599946758278,0.251713479544694,0.154860442179184,0.283182141515168,0.12034705414812,0.339886722771361,0.279063693373738
344.128,344.562,0.320466560460183,0.259468768190291,0.356349048001292,0.23519331004862,0.399413064686747,0.183876702951023,0.460779689429861,0.285692902515829
345.132,345.534,0.456508977632746,0.405617221735691,0.501949304219225,0.367605169284337,0.530975610999479,0.330010295818377,0.605062697691279,0.292028639306708
346.137,346.506,0.396320520442948,0.331436436001629,0.437770091183655,0.30098570012983,0.477589426886468,0.252321014536885,0.54847845141848,0.298064903076209
347.142,347.478,0.462725794938908,0.400460026838581,0.516621207749263,0.360481513038724,0.557035921826858,0.29881516015608,0.62092601845996,0.303779267596237
348.146,348.45,0.483591050392514,0.409624899807045,0.527909740395742,0.385348703889109,0.588492953288832,0.320414137777808,0.658246522154857,0.309153323713559
349.151,349.421,0.484965157051506,0.429198611947942,0.546553667079231,0.388222476718176,0.589072040440358,0.316396848833692,0.657578311919419,0.314187353074074
350.156,350.393,0.456386897113147,0.382634645741093,0.502574629015968,0.352516451904802,0.553926555988117,0.291928455104431,0.629557948071245,0.318868225658654
351.161,351.365,0.420152558726365,0.350775305268507,0.46367589435642,0.316481931071464,0.507301458739166,0.262686520285115,0.57263066082448,0.323191162304753
352.165,352.337,0.388084233903626,0.32930717051422,0.438543117106672,0.290051693149208,0.476315021626694,0.240702144081888,0.546047247234029,0.327150431888367
353.17,353.309,0.376964521217983,0.314531353622728,0.415425872854069,0.288046510668023,0.462504266008339,0.23681037458952,0.52232749837839,0.33075472705276
354.175,354.281,0.354139508768492,0.307404261340073,0.397825684855577,0.272705910381208,0.42545245314199,0.226260324360087,0.484152769444458,0.334003442942223
355.179,355.253,0.329779557893506,0.281300235487862,0.363931595683791,0.258594886871952,0.400378125756349,0.210707009782835,0.448307662253811,0.336900012144434
356.184,356.225,0.366550716142104,0.307083754905858,0.401320616967761,0.281459961618246,0.441345625074081,0.233066429260599,0.499839870097778,0.339458869424245
357.189,357.197,0.40937197165388,0.33942438549673,0.446999515997271,0.310724411000452,0.492895074116389,0.260497531409801,0.561764754521782,0.341688032085445
358.194,358.169,0.432308613394317,0.364937826273061,0.481312084212308,0.324071061492865,0.524013575236097,0.269825518681195,0.591108757436276,0.343600837518227
358.798,358.778,0.359214935188416,0.28820650348396,0.407055786829687,0.249302238127143,0.451744587051555,0.195939231533312,0.526825814821996,0.344604580380994
359.3,359.264,0.316565853837346,0.247995219003658,0.352338725421366,0.219241601666988,0.393860819455311,0.176888483107083,0.469413295086851,0.34535877298121
360.203,360.113,0.331036823208615,0.255641105333685,0.369092467756241,0.220477752804557,0.415155328279354,0.174429323762226,0.500340187185742,0.346540641027037
361.208,361.085,0.541330713927976,0.471363273574834,0.594410673149246,0.443773536259488,0.649561907586516,0.369605579541159,0.710206959763888,0.347607913745272
362.212,362.057,0.503127225909083,0.440071477530454,0.563281809442094,0.403093074934943,0.609133303933613,0.340289786192109,0.67851691191209,0.348434866459253
363.217,363.029,0.51436317138868,0.452429656575048,0.567529735462484,0.413131047922803,0.610274304718492,0.351872724811784,0.679407547111252,0.349046939714416
364.222,364.001,0.463336641940103,0.401581663938283,0.517572293569524,0.362572229111298,0.557827908682214,0.30438526090753,0.630780098501038,0.349468130622948
365.227,364.973,0.303183897913879,0.232629669920532,0.340308588344297,0.198834620181961,0.379881875712212,0.154233886434863,0.45606180697027,0.349724275740072
