"age1","com_age","mean_ratio","hpd50lower","hpd50higher","hpd75lower","hpd75higher","hpd95lower","hpd95higher","ratio_gam_fit"
252.672,252.963,0.134912442288188,0.123596789151073,0.151520991722458,0.110315574268358,0.156480564364192,0.0968226372155058,0.172808972841954,0.167268439475586
253.674,253.965,0.183491006016743,0.163423976403642,0.196637423691478,0.154249804393847,0.211282821672917,0.136190735855904,0.232580034655361,0.177409538895742
254.676,254.966,0.24541434595585,0.219348275983768,0.26834464115383,0.20353329603898,0.288561378555915,0.174222979987461,0.317101066557817,0.187547703294001
255.678,255.968,0.250609138129261,0.221449252744601,0.270996490837013,0.208887654963273,0.294407300732396,0.178525920858494,0.322448161728163,0.197678062934264
256.68,256.97,0.210929369534885,0.190215137717541,0.229319721176019,0.175027319503506,0.240950307915541,0.156456775668403,0.268794502183139,0.207793569973562
257.682,257.972,0.207837916343732,0.182897320060288,0.224286234189299,0.173082424594175,0.244199565257725,0.146621437353999,0.267731930058497,0.217885175026303
258.684,258.974,0.231237562926466,0.2069605039123,0.251816103122511,0.190206895361543,0.266381730113467,0.167243050267163,0.297888717896265,0.227942000545481
259.492,259.687,0.222073081668966,0.188624175023177,0.239765234643415,0.177673709864156,0.26572959569266,0.147600031172711,0.299072476330806,0.236017877069977
259.993,260.188,0.200187211616036,0.176448171501752,0.215653535202323,0.164912803281716,0.230958592844159,0.144638962403394,0.256418747088569,0.241006688512812
260.687,260.977,0.240976721746418,0.217577320367268,0.256677679009978,0.206713520107473,0.272826980894695,0.186785221839688,0.298814122445757,0.247889559101542
261.689,261.979,0.252487496409204,0.231068285019494,0.269570483294856,0.216356172986967,0.282176024390703,0.196162866094392,0.30937412153017,0.257759724215814
262.691,262.981,0.269417758466218,0.247603894330665,0.285246315600732,0.235552708922342,0.299543321426034,0.215767206190607,0.326098392324828,0.267534251962582
263.693,263.983,0.250115849026696,0.228475326424141,0.269199087602891,0.214843238507352,0.283387517032154,0.195166639595402,0.309180666608383,0.277194358978116
264.695,264.985,0.265527943213845,0.244958342784356,0.284653260417795,0.231771002316284,0.299090631885718,0.21097318401839,0.324106939441444,0.286720445513489
