"age1","com_age","mean_ratio","hpd50lower","hpd50higher","hpd75lower","hpd75higher","hpd95lower","hpd95higher","ratio_gam_fit"
255.236,254.857,0.0880154345475866,0.0452585222800632,0.10457336721748,0.0349193000821131,0.137963130046979,0,0.187643672536147,0.241051841994755
256.24,255.854,0.151187279407728,0.0942181328275669,0.167317394848546,0.0789337518436306,0.20412945824412,0.0478853236621084,0.263189208861166,0.235376359649638
257.244,256.852,0.171753851141397,0.107518173137879,0.189278440316651,0.0913566421716061,0.231755479271788,0.0563633291782674,0.295195960606195,0.22970376241174
258.248,257.849,0.17190692719611,0.109936846931036,0.190635543112181,0.091917110340945,0.229563380778403,0.0571945394143133,0.297881292019418,0.224038798794561
259.252,259.623,0.234247782459273,0.153746546027806,0.259689378270424,0.127267150476269,0.307959413078679,0.088524767600261,0.388520401240811,0.218388282890855
259.777,259.623,0.253149321393284,0.173573889341855,0.282555877110606,0.142051289023445,0.325379763777558,0.107103950134,0.423614434110232,0.215442165372512
260.279,260.121,0.278076873366556,0.199248950361157,0.319337084634881,0.161269125127087,0.364638579134257,0.119149741916596,0.457829058550178,0.21263235709881
261.26,260.841,0.287309079280313,0.208742717109865,0.335800608379421,0.15859150508538,0.376175452906518,0.113231843173386,0.479808205048498,0.2071677810385
262.264,261.838,0.299003489818264,0.199744767244036,0.339397790722954,0.162569102080559,0.396346711507301,0.112285204799852,0.502741841268142,0.201622198214517
263.268,262.836,0.290197061745262,0.185916884731272,0.325847404186937,0.150691116269903,0.385855980568453,0.103918820777311,0.49031442009527,0.196138847817075
264.272,263.833,0.259703224091982,0.170511747401278,0.293547885848139,0.136430365221484,0.342696545843012,0.091819624827903,0.437333275172017,0.190733536596681
265.276,264.83,0.208069081195086,0.137375151155428,0.23361862291997,0.117048534573294,0.280410423942911,0.0758355207687993,0.354212486956856,0.185423033616474
266.281,265.828,0.165376315910457,0.10978543863128,0.188516909176075,0.0828029350374977,0.216478067161377,0.0601547352611981,0.292621900631052,0.180219794027821
267.285,266.825,0.130428724207539,0.0896773879484987,0.14867617034385,0.0706621308733145,0.171599959649556,0.0501260701392296,0.229580379405092,0.175152402740455
268.289,267.822,0.155133647204083,0.0970394675478006,0.167211418100259,0.0827653165030641,0.205788261553417,0.060938463437696,0.273688694149397,0.170234329016657
269.293,268.819,0.156287429065079,0.0964532808763474,0.170687980617432,0.0767666611332036,0.203239508074957,0.058246087552056,0.274558688200282,0.165484617100894
270.297,269.817,0.18500586216286,0.117674951996326,0.204062473367532,0.0962087490428298,0.243747942077081,0.0668190785350441,0.314916611672048,0.160922499509609
271.301,270.814,0.192263737586261,0.120008645098963,0.205102656582024,0.100299868150567,0.248119749290334,0.0769121420489131,0.331728616589804,0.156567247369281
272.051,271.806,0.204626252045891,0.133588551121795,0.223571797767353,0.113830037579715,0.268547696564391,0.0830690069250376,0.348053264499654,0.153460262699724
