"age1","com_age","mean_ratio","hpd50lower","hpd50higher","hpd75lower","hpd75higher","hpd95lower","hpd95higher","ratio_gam_fit"
397.306,397.161,0.0904178545942105,0.077041950525717,0.0977544574759025,0.0713587523885399,0.106409704241956,0.0610943625811754,0.121969841050862,0.12423893729907
398.23,398.138,0.101953915879115,0.0820012772417461,0.111557074600709,0.0709567016186715,0.122175392113713,0.0593899383105561,0.149098166570854,0.12480271254459
399.153,399.114,0.115557452955038,0.0902113852911338,0.126277642113403,0.0802906398346148,0.141211782238522,0.0668276822697789,0.170814949346973,0.125475001277428
400.077,400.09,0.127807097200336,0.101709852721023,0.14106197076625,0.0883897816550077,0.156270731242922,0.0729573940275883,0.188731766661917,0.126422681745059
401.001,401.066,0.150029539011027,0.118982861740221,0.164714724471933,0.10455405704406,0.182721259384451,0.0854326004409853,0.218767535417822,0.127859437662242
401.924,402.042,0.166644116629461,0.132610886699513,0.180253906622688,0.120874556328664,0.202789148355003,0.0988068378746095,0.240427988835838,0.130023488784991
402.848,403.019,0.194138115609323,0.164107415807785,0.208362537794707,0.149312226212481,0.225661520685955,0.130549308138631,0.264604997371139,0.133167046875086
403.772,403.995,0.182800309634415,0.15491009591672,0.203345464517506,0.136200746613218,0.220509568264602,0.114253480563444,0.258095228511438,0.137525031934129
404.695,404.971,0.184907218720244,0.148213847773687,0.201802645205637,0.132675783330964,0.224296178297456,0.112163032226919,0.272132738090932,0.14330135770443
405.619,405.947,0.167502913699517,0.133176507034643,0.18309099497522,0.12006670407992,0.206652283697757,0.0982820266326504,0.248360397989499,0.150681718811671
406.543,406.923,0.148592731149198,0.116899998292221,0.162307097802703,0.106192081983677,0.183189385532127,0.0837870306952535,0.215363116326848,0.159787705440461
407.466,407.899,0.114417053579287,0.0935674731134545,0.128076598598717,0.0812736885669012,0.141146897389466,0.0669507109368154,0.169891539114914,0.170681972321408
408.39,408.876,0.122028104563803,0.101430187586899,0.137560790089345,0.0874345357426387,0.14946526757767,0.070417820022119,0.176208272204828,0.183409929701706
409.314,408.876,0.130253672821542,0.103610113373334,0.14100450170859,0.0937195787245892,0.157204201901087,0.0764583205817644,0.185038583493087,0.197930040626568
410.237,409.852,0.157977949148795,0.12900408460135,0.169374051171611,0.11819107951213,0.187000986169858,0.102734050816459,0.221111311095149,0.214144479314548
411.161,410.828,0.187090955509892,0.156609667694228,0.204610402312224,0.141261582692501,0.222213779621635,0.120524491588028,0.256584945797731,0.23196673560301
412.085,411.804,0.24569108438537,0.206383321841332,0.268408444002384,0.188242009907641,0.29514441258858,0.156044436540526,0.34068227416003,0.25122415497323
413.008,412.78,0.281429581143118,0.241895797098304,0.312993939976123,0.213215782594329,0.33606973827004,0.185371464736148,0.389352319134732,0.271713133215585
413.932,413.756,0.333939259606263,0.286980358269735,0.368869526746029,0.259532046623324,0.395902058990883,0.221218253531615,0.451218504084216,0.293282756576962
414.856,414.733,0.373011377224225,0.319064594087529,0.403690836526088,0.295581415593787,0.43870054603755,0.25872159221693,0.4975037900634,0.31571143770954
415.779,415.709,0.410362653751222,0.365345091445525,0.443394789725425,0.344408901720499,0.476738431280542,0.2998604542105,0.528643076874824,0.33877889995631
416.703,416.685,0.376145919975793,0.331398743873135,0.410641215950791,0.303169545485741,0.436813535395018,0.272160696244023,0.493625458340372,0.362353813506307
417.627,417.661,0.402141940409857,0.347455608561016,0.436264156878751,0.3238099184997,0.474141223739872,0.284216795620606,0.534316412619127,0.386250436711518
418.55,418.637,0.413749116615323,0.360965716135284,0.453343379072398,0.329159749389794,0.486307357379276,0.286995054432391,0.552493901240296,0.410306924414818
419.106,419.163,0.423188580743433,0.368613455825155,0.461802251327223,0.337790093207652,0.496572251939531,0.294896125219558,0.558481355893411,0.424841552544329
419.568,419.651,0.430876855363221,0.377149762186396,0.470371632591606,0.351083491819115,0.510612017712134,0.299199080856945,0.562624996218113,0.436927454577408
420.398,420.59,0.446053161029619,0.400785059434287,0.495085621877351,0.366404274397696,0.525763260802871,0.312714783032933,0.580691991937957,0.458639885972618
421.321,421.566,0.482131756510013,0.432304823228091,0.518860436492634,0.401591006608584,0.550455959314556,0.356900142270215,0.612061193974366,0.482769004905717
422.245,422.527,0.484308350720324,0.443040852451448,0.527830825685204,0.412628459078865,0.55875230371168,0.363863515608881,0.611402758633207,0.506906327627991
422.853,423.015,0.510012519375223,0.470706669135414,0.547243692239708,0.442656020603525,0.57389768927942,0.396868312302234,0.621317770244513,0.522786207213105
423.315,423.518,0.514695603493208,0.47977894324293,0.554245822676537,0.450525445501904,0.578533272882493,0.406640198881519,0.622847485056465,0.534856625464488
424.092,424.494,0.530700173289929,0.496113261877754,0.566916085564569,0.471751253969263,0.593160678639378,0.432236000638237,0.637452929521632,0.555176425616543
425.016,425.47,0.53843400321831,0.503751855968571,0.575430965666948,0.481632392338882,0.601603554435905,0.440566691197913,0.640079650591122,0.57939626404254
425.94,425.47,0.571128738866597,0.535275580244676,0.603649268134689,0.519533098332312,0.634943294452691,0.474256637217376,0.666646323774142,0.603702994559797
426.863,427.167,0.666986981108333,0.633274417633435,0.703938128354761,0.613168136941651,0.731220996057266,0.568481982398746,0.766169249533202,0.628085627918636
427.363,427.167,0.693481878123469,0.660572988477909,0.729102454415457,0.63479728228269,0.750278648684505,0.595157646878373,0.787289165104615,0.641336344872819
427.824,427.655,0.696369502875131,0.66276628973521,0.730222145669013,0.641865010946951,0.755030839289349,0.601868932652755,0.792054309649229,0.653575851950021
428.711,428.399,0.707673187224105,0.682372655497658,0.747359419566529,0.654941297858923,0.76448796841315,0.61873181287301,0.804105811532192,0.677158128634424
