binno,ratio_mean,ratio_ci,age
52,0,,251.551
54,0.12,0,256.825
58,0.0773340213278294,0.00775137573097411,278.255
60,0.158805692587426,0.0116420331549026,291.81
65,0.0403455867167916,0.00398313793971601,319.2
67,0.340854658691578,0.016957192487389,338.8
68,0.253102495188756,0.00561106289477645,352.8
69,0.280051284303458,0.00642307270803897,365.55
71,0.387662616864448,0.0154718141981496,385.2
75,0.310148978233344,0.00744089424496201,415
81,0.531700330212983,0.0112434686355809,435.95
84,0.347435897435897,0.00992224869000993,444.5
85,0.203628854375758,0.0153732913513003,449.1
