"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","81","83","85","87","94","98","99","100"
"32",33,41,34,43,NA,NA,69,44,46,59,27,75,67,66,43,81,51,34,54,47,26,16,32,63,38,NA,32,22,45,47,22,34,26,24,39,37,19,10,20,33,17,18,23,NA,4,40,39,38,39,20,7,16,32,39,34,36,35,33,29,26,12,32,14,27,30,30,24,30,17,9,14,NA,13,NA,NA,NA,NA,NA,1,NA,NA,1,1
"33",37,46,34,43,NA,NA,72,45,45,52,26,73,66,61,37,85,48,36,61,42,31,15,39,61,35,NA,31,24,47,43,25,29,26,27,42,40,17,8,18,33,15,17,20,NA,4,40,36,38,35,26,8,13,29,36,30,35,35,32,26,28,11,28,15,31,27,29,21,30,15,9,14,NA,12,NA,NA,NA,NA,NA,1,NA,NA,1,1
"34",34,43,34,40,NA,NA,74,44,41,50,26,73,66,63,41,89,49,39,61,43,29,16,35,64,40,NA,34,17,45,49,25,32,23,26,39,38,15,12,20,37,14,21,23,NA,3,31,42,39,34,25,9,20,29,39,32,29,33,39,29,20,9,33,15,30,24,30,22,30,17,10,13,NA,12,NA,NA,NA,NA,NA,1,NA,NA,1,1
"35",34,41,35,39,NA,NA,66,44,44,52,25,74,66,68,36,85,48,42,52,52,26,18,40,64,38,NA,33,22,45,41,23,35,31,31,43,33,20,10,15,32,15,19,20,NA,4,34,38,39,34,19,11,13,22,39,36,33,39,34,31,29,9,29,19,33,25,29,27,30,18,9,14,NA,12,NA,NA,NA,NA,NA,1,NA,NA,1,1
"36",34,46,34,41,NA,NA,64,43,42,54,25,74,68,62,37,77,53,40,55,49,27,14,37,59,35,NA,32,27,53,46,27,34,28,28,42,31,20,9,16,35,14,20,27,NA,3,46,40,39,38,19,8,12,25,40,33,33,36,37,29,25,10,31,15,28,26,29,21,30,16,11,14,NA,11,NA,NA,NA,NA,NA,1,NA,NA,1,1
"37",36,44,35,42,NA,NA,69,42,44,51,25,76,66,62,37,85,44,36,61,44,33,12,40,64,36,NA,34,24,43,48,23,29,24,29,42,36,21,10,18,36,15,19,21,NA,4,37,45,41,37,21,7,19,24,45,33,32,31,32,28,21,11,35,14,31,25,31,24,30,16,8,14,NA,12,NA,NA,NA,NA,NA,1,NA,NA,1,1
"38",34,47,35,41,NA,NA,66,45,44,51,24,72,68,62,36,80,48,41,63,45,32,17,44,63,37,NA,32,26,51,40,23,32,24,24,42,33,16,10,16,32,16,18,25,NA,3,37,36,39,34,22,8,15,29,45,36,32,41,40,25,27,9,38,18,32,23,29,26,30,17,9,14,NA,12,NA,NA,NA,NA,NA,1,NA,NA,1,1
"39",34,39,34,41,NA,NA,72,44,43,53,24,74,68,61,39,80,44,38,65,43,27,14,33,60,38,NA,33,33,46,45,26,34,24,29,40,30,17,14,17,34,18,16,23,NA,4,34,40,40,32,25,9,19,28,38,32,40,36,42,29,27,10,34,15,35,27,29,23,30,19,9,13,NA,12,NA,NA,NA,NA,NA,1,NA,NA,1,1
"40",33,47,34,42,NA,NA,71,42,44,58,25,72,68,65,32,84,47,34,65,50,31,14,36,61,41,NA,32,30,46,42,24,30,29,29,41,32,19,9,17,36,14,15,22,NA,5,32,36,39,37,21,8,13,27,43,38,35,33,39,27,28,9,33,14,33,25,30,21,30,15,8,13,NA,11,NA,NA,NA,NA,NA,1,NA,NA,1,1
"41",33,39,35,44,NA,NA,65,43,46,53,25,75,67,63,38,82,46,37,59,42,27,15,44,60,33,NA,32,25,53,46,25,32,27,31,40,36,21,8,17,32,13,17,26,NA,4,36,44,39,35,22,9,14,26,46,32,33,33,50,27,28,13,32,16,27,22,29,23,30,17,9,13,NA,11,NA,NA,NA,NA,NA,1,NA,NA,1,1
