"","2","4","8","10","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90"
"14",NA,NA,NA,NA,NA,1,5,3,NA,6,NA,NA,NA,6,7,1,NA,7,9,10,3,NA,NA,6,7,4,6,4,9,11,NA,1,4,3,2,1,7,6,8,7,4,1,NA,25,NA,11,NA,17,NA,15,NA,24,22,NA,33,NA,29,60,23,NA,20,NA,NA,NA,37,NA,5,NA,NA,NA,29,NA,NA,12,16,8,NA,NA,NA,NA
"15",NA,NA,NA,NA,NA,1,5,3,NA,5,NA,NA,NA,6,6,2,NA,8,9,9,3,NA,NA,6,6,1,6,6,8,10,NA,1,3,4,4,1,7,4,10,5,4,1,NA,25,NA,11,NA,17,NA,13,NA,24,19,NA,34,NA,27,62,23,NA,22,NA,NA,NA,37,NA,5,NA,NA,NA,31,NA,NA,12,17,7,NA,NA,NA,NA
"16",NA,NA,NA,NA,NA,1,5,2,NA,5,NA,NA,NA,8,7,1,NA,7,9,9,3,NA,NA,6,6,1,6,7,9,12,NA,1,4,3,3,1,7,3,8,7,5,1,NA,25,NA,11,NA,17,NA,15,NA,24,22,NA,37,NA,26,59,26,NA,22,NA,NA,NA,35,NA,5,NA,NA,NA,28,NA,NA,12,21,7,NA,NA,NA,NA
"17",NA,NA,NA,NA,NA,1,5,3,NA,6,NA,NA,NA,6,6,1,NA,9,9,8,3,NA,NA,6,6,1,5,7,8,10,NA,1,3,4,3,1,7,3,8,6,5,1,NA,25,NA,11,NA,17,NA,14,NA,25,22,NA,33,NA,25,61,23,NA,23,NA,NA,NA,37,NA,5,NA,NA,NA,32,NA,NA,12,18,7,NA,NA,NA,NA
"18",NA,NA,NA,NA,NA,1,5,2,NA,6,NA,NA,NA,6,5,1,NA,7,9,10,3,NA,NA,6,7,1,5,5,8,10,NA,1,3,3,2,3,7,3,9,8,5,1,NA,25,NA,11,NA,17,NA,14,NA,25,24,NA,33,NA,28,59,24,NA,19,NA,NA,NA,34,NA,5,NA,NA,NA,29,NA,NA,12,19,8,NA,NA,NA,NA
"19",NA,NA,NA,NA,NA,1,5,2,NA,6,NA,NA,NA,8,4,2,NA,6,9,8,3,NA,NA,6,7,1,6,5,10,10,NA,1,3,4,4,1,7,5,9,7,6,1,NA,25,NA,11,NA,17,NA,16,NA,24,19,NA,31,NA,26,59,27,NA,22,NA,NA,NA,36,NA,5,NA,NA,NA,31,NA,NA,12,17,7,NA,NA,NA,NA
"20",NA,NA,NA,NA,NA,1,5,3,NA,6,NA,NA,NA,7,6,1,NA,6,9,9,3,NA,NA,6,5,2,9,5,10,11,NA,2,3,5,2,1,7,5,8,6,5,1,NA,25,NA,12,NA,17,NA,16,NA,24,22,NA,34,NA,31,61,23,NA,29,NA,NA,NA,36,NA,5,NA,NA,NA,32,NA,NA,12,22,6,NA,NA,NA,NA
"21",NA,NA,NA,NA,NA,1,5,2,NA,5,NA,NA,NA,6,5,1,NA,7,9,8,3,NA,NA,6,6,2,6,4,9,10,NA,2,3,3,3,1,7,4,7,7,4,1,NA,25,NA,11,NA,18,NA,14,NA,24,24,NA,36,NA,26,59,24,NA,24,NA,NA,NA,37,NA,5,NA,NA,NA,32,NA,NA,12,16,7,NA,NA,NA,NA
"22",NA,NA,NA,NA,NA,1,5,3,NA,5,NA,NA,NA,6,7,2,NA,7,9,10,3,NA,NA,6,6,1,8,5,9,10,NA,1,4,3,2,1,7,3,8,7,6,1,NA,25,NA,11,NA,17,NA,13,NA,24,22,NA,36,NA,28,60,24,NA,21,NA,NA,NA,35,NA,6,NA,NA,NA,31,NA,NA,12,14,7,NA,NA,NA,NA
"23",NA,NA,NA,NA,NA,1,5,2,NA,5,NA,NA,NA,6,7,1,NA,6,9,8,3,NA,NA,6,6,3,7,4,9,10,NA,2,4,4,3,1,7,5,8,8,3,1,NA,25,NA,11,NA,17,NA,16,NA,24,20,NA,35,NA,22,59,24,NA,25,NA,NA,NA,35,NA,6,NA,NA,NA,30,NA,NA,12,13,10,NA,NA,NA,NA
