"","16","17","49","50","51","52","59","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","94"
"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0.5,1,0.6,NA,0.571428571428571,0.5,1.1,0.833333333333333,1.08333333333333,1,1.33333333333333,1.15384615384615,0.954545454545455,1.05263157894737,1.13333333333333,0.9,NA
"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0.5,0.363636363636364,0.2,NA,0.363636363636364,0.5,0.909090909090909,1,1.15384615384615,1,1.71428571428571,1,1.0952380952381,1,1.06666666666667,0.9,NA
"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.5,0.571428571428571,0.25,NA,0.4,0.833333333333333,0.7,1,1.23076923076923,1.125,1.09090909090909,1.16666666666667,0.923076923076923,1.05555555555556,1,0.9,NA
"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.5,0.571428571428571,0.25,NA,0.444444444444444,0.625,0.777777777777778,0.866666666666667,1.08333333333333,1,0.692307692307692,1.27272727272727,1.04347826086957,0.909090909090909,1.125,0.666666666666667,NA
"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.5,0.8,0.25,NA,0.444444444444444,0.571428571428571,0.888888888888889,1.14285714285714,1,1,1.08333333333333,0.923076923076923,1,0.947368421052632,1.0625,0.8,NA
"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0.5,0.8,0.5,NA,0.333333333333333,0.428571428571429,1.25,1.06666666666667,1.2,0.9,1.36363636363636,0.8125,0.909090909090909,1,1,0.9,NA
"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0.5,0.428571428571429,0.166666666666667,NA,0.5,0.571428571428571,0.9,0.823529411764706,1,1.125,0.727272727272727,0.857142857142857,0.875,1,1,1,NA
"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.5,0.5,0.333333333333333,NA,0.5,0.5,0.8,1.28571428571429,1.07692307692308,0.777777777777778,0.888888888888889,1,1.05,0.857142857142857,0.842105263157895,1.3,NA
"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.5,0.5,0.25,NA,0.5,0.666666666666667,1.22222222222222,0.933333333333333,1.08333333333333,1.125,1.28571428571429,1,1.14285714285714,1.05263157894737,0.888888888888889,0.9,NA
"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0.333333333333333,0.3,0.25,NA,0.714285714285714,0.666666666666667,0.9,0.8,1.07692307692308,0.777777777777778,0.818181818181818,1,0.954545454545455,1,1.06666666666667,0.818181818181818,NA
"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.5,0.444444444444444,0.142857142857143,NA,0.375,0.666666666666667,0.8,1.06666666666667,0.933333333333333,1.42857142857143,1.375,0.8,0.833333333333333,1,1,0.888888888888889,NA
"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0.25,0.6,0.2,NA,0.625,0.428571428571429,1.33333333333333,1.07692307692308,1.36363636363636,0.818181818181818,1,1,1.05263157894737,1.16666666666667,1.0625,0.7,NA
"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0.5,0.857142857142857,0.166666666666667,NA,0.5,0.75,0.888888888888889,0.866666666666667,1.15384615384615,1.11111111111111,0.636363636363636,1.07692307692308,1.09090909090909,0.904761904761905,1.06666666666667,1,NA
