"","1","2","3","4","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","89","90"
"36",1,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,2,2,4,3,1,2,2,1,3,3,2,5,1,4,3,2,3,2,2,2,1,2,4,6,2,1,1,1,1,NA,12,14,8,8,5,2,16,14,NA,12,23,21,29,NA,NA,6,8,9,12,16,NA,3,3,NA,1,NA,NA,20,19,12,9,NA,NA,12,25,13,3,NA,21,6,30,NA,NA
"37",1,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,2,5,4,4,1,3,2,2,4,4,2,3,1,5,2,1,3,2,2,1,1,3,4,4,2,1,1,1,1,NA,9,10,8,10,3,3,13,17,NA,12,24,17,27,NA,NA,6,7,11,12,15,NA,3,3,NA,1,NA,NA,22,19,13,12,NA,NA,12,26,13,3,NA,19,5,27,NA,NA
"38",1,NA,NA,NA,NA,1,1,1,1,1,1,1,1,2,3,4,4,3,1,3,1,1,4,3,2,5,1,2,2,1,3,2,2,2,1,2,3,4,3,1,1,1,1,NA,10,11,7,9,3,2,19,14,NA,12,23,18,29,NA,NA,8,6,10,13,15,NA,3,3,NA,1,NA,NA,22,19,12,9,NA,NA,12,27,13,3,NA,19,6,28,NA,NA
"39",1,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,2,3,5,5,2,2,1,1,3,3,2,4,1,2,3,1,3,2,3,1,1,4,3,4,2,2,1,1,1,NA,10,12,6,8,4,2,15,18,NA,12,24,15,25,NA,NA,7,7,14,12,15,NA,3,3,NA,2,NA,NA,22,19,12,9,NA,NA,12,26,13,3,NA,19,5,25,NA,NA
"40",1,NA,NA,NA,NA,1,1,2,1,1,1,1,1,1,2,3,4,4,2,3,1,1,3,3,2,4,1,2,3,2,3,2,2,2,1,2,3,4,2,2,1,1,1,NA,9,11,8,11,2,2,20,16,NA,13,23,18,25,NA,NA,6,6,10,16,15,NA,3,3,NA,1,NA,NA,20,20,11,12,NA,NA,12,24,13,3,NA,20,4,27,NA,NA
"41",1,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,4,3,5,4,2,2,1,1,3,3,2,3,1,2,2,2,3,2,2,1,1,2,4,4,2,1,1,1,1,NA,12,10,8,10,3,2,20,17,NA,12,23,19,25,NA,NA,7,7,9,14,15,NA,3,3,NA,2,NA,NA,22,19,11,11,NA,NA,12,24,13,3,NA,19,5,27,NA,NA
"42",1,NA,NA,NA,NA,1,1,2,1,1,1,1,1,1,2,2,4,4,3,2,1,1,3,3,2,3,1,2,2,1,3,3,2,2,2,2,3,4,2,1,1,1,1,NA,11,11,7,12,5,2,14,17,NA,12,23,18,25,NA,NA,7,7,10,12,15,NA,3,3,NA,2,NA,NA,19,19,11,10,NA,NA,12,27,13,3,NA,19,4,25,NA,NA
"43",1,NA,NA,NA,NA,1,1,1,2,1,1,1,1,1,2,4,6,4,1,3,1,2,4,4,2,3,1,3,2,2,3,2,2,1,1,2,4,3,2,1,1,1,1,NA,12,13,9,11,3,2,16,17,NA,12,23,18,25,NA,NA,8,9,10,16,16,NA,3,3,NA,1,NA,NA,22,21,13,13,NA,NA,12,27,13,3,NA,20,6,28,NA,NA
"44",1,NA,NA,NA,NA,1,1,1,1,1,1,1,1,2,3,2,4,4,1,2,1,2,3,4,2,3,1,2,2,2,3,2,3,3,1,2,4,4,2,1,1,1,1,NA,10,13,11,10,2,2,17,15,NA,12,23,18,25,NA,NA,6,8,12,13,15,NA,4,3,NA,1,NA,NA,21,20,12,12,NA,NA,12,26,13,3,NA,22,5,28,NA,NA
"45",1,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,2,2,3,4,2,3,1,2,4,4,2,4,1,2,2,2,3,2,2,1,1,2,3,4,2,1,1,1,1,NA,12,12,8,10,4,2,19,16,NA,12,23,15,28,NA,NA,5,7,11,14,15,NA,3,3,NA,1,NA,NA,21,19,12,8,NA,NA,12,26,13,3,NA,21,6,28,NA,NA
"46",1,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,3,2,5,5,1,2,1,1,3,3,2,4,1,2,2,1,3,3,3,1,2,3,3,4,2,1,1,1,1,NA,11,9,8,13,3,2,15,14,NA,12,23,18,27,NA,NA,9,7,11,11,15,NA,3,3,NA,2,NA,NA,20,19,13,10,NA,NA,12,25,13,3,NA,20,6,23,NA,NA
"47",1,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,2,3,5,6,1,2,2,1,3,3,5,5,1,4,2,1,3,2,3,1,1,3,3,4,2,2,1,1,1,NA,13,9,7,11,3,2,19,15,NA,12,23,21,26,NA,NA,7,7,15,12,15,NA,3,3,NA,3,NA,NA,20,19,12,12,NA,NA,12,27,13,3,NA,19,5,27,NA,NA
