"","binno","t2d","t2u","t3","tPart","tGFd","tGFu","tSing","tOri","tExt","tThrough","divSIB","divCSIB","divRT","divBC","extProp","oriProp","extPC","oriPC","ext3t","ori3t","extC3t","oriC3t","extGF","oriGF","E2f3","O2f3","ext2f3","ori2f3","samp3t","sampRange"
"28",28,1.78,6.72,1.02,0.2,0.94,0.08,3.76,4.5,0.3,11.48,13.54,10.4096898420961,20.04,11.78,0.203453331357275,0.413221682739619,0.0266657312201251,0.335817896456589,0.356388843251338,1.60983878026353,0.110016238112294,1.03680827749841,0.277287085058473,1.20648963421904,0.352,0.651420634920635,0.259958405544474,1.13839455543283,0.837606837606838,0.449969086469086
"29",29,6.72,6.22,3,0.74,0.2,2.98,3.96,3.82,3.38,12.6,17.44,15.5573557630517,23.76,15.98,0.309439500062612,0.329231458980887,0.240491393391348,0.272317174703275,0.846702974394731,0.766529718340383,0.0577672815451845,0.637837376904814,0.111568144680221,0.582601591919326,0.114650793650794,0.33481746031746,0.135324302029673,0.435924798433465,0.805666666666667,0.5089000819442
"30",30,6.22,4.48,2.46,2.68,1.8,1.68,4.92,4.66,2.22,14.2,17.16,26.9096007395534,26,16.42,0.274418767956736,0.367940375881268,0.145608195183836,0.285661145247697,0.979984743637543,0.629502664750563,0.105662108796039,0.379566039443411,0.27406554679421,0.0309825028818182,0.0731147186147186,0.0246031746031746,0.0815702051706853,0.0337150755226002,0.481380952380952,0.378477686400287
"31",31,4.48,6.82,2.16,2.72,0.68,1.1,3.74,7.16,2.98,15.88,20.34,34.9176995280816,29.76,18.86,0.225621623552115,0.366911930806414,0.175033899733536,0.377903290286014,0.776022264687518,1.21970901400301,-0.0606247187456531,0.435532224552408,0.198889950587732,0.542261859802895,0.0479206349206349,0.295948107448107,0.0565915130722678,0.371575993329884,0.434714285714286,0.410831107746742
"32",32,6.82,5.86,1.78,2.34,1.38,3.32,5.7,4.82,4.06,18.98,20.74,35.2486493440641,33.56,23.04,0.290783874288044,0.312558759478838,0.197271928977515,0.228034694331704,1.36453531328689,1.21044414855656,0.353303898871803,0.327170031191476,0.212082613015434,0.421267078569559,0.150770451770452,0.183810966810967,0.177901728637928,0.222834916696572,0.438571428571429,0.326993502582579
"33",33,5.86,8.54,1.94,3.34,2.66,0.68,2.16,7.22,3.16,20.64,18.94,37.3246987123561,33.18,23.8,0.159823623889039,0.281019841235036,0.144018356244154,0.301857230096518,1.12883488072681,1.49338466235867,0.972687353903322,0.659246940532325,0.473886652307807,0.424654603818916,0.130061327561328,0.288358863358863,0.15969793326467,0.363591566344843,0.357666666666667,0.310609888753205
"34",34,8.54,7.76,3.58,0.68,0.92,3.18,7.52,4.38,7.86,20,26.84,21.5909335755859,39.76,27.86,0.386340050742352,0.299366036585349,0.332880319384552,0.201226481607635,0.927058807665292,0.834480308479743,0.141177617860055,-0.1836303753128,0.217304323003752,0.517141246157407,0.18685631035631,0.335899711399711,0.223124481192179,0.458904883437828,0.860452380952381,0.355317524289324
"35",35,7.76,4.54,2.6,2.8,2.26,0.94,1.92,1.4,4.9,19.48,13.1,20.4142195202927,27.7,24.38,0.245647692906662,0.118376202238491,0.22591720638245,0.0694471804699476,1.15684679345001,0.569228842119356,0.763659862483753,0.39922708764909,0.526108586420431,-0.0549931734255544,0.303871739371739,-0.00445238095238095,0.387660872609973,0.00738652122984582,0.485761904761905,0.251193597640152
"36",36,4.54,11.6,2.44,1.04,1.9,0.22,8.56,6.78,4.6,16.28,28.9,29.0695786344173,36.22,20.88,0.362421421739326,0.422646202583839,0.252350894178908,0.351169610762893,0.59894547931287,1.52166177672626,0.277582368983958,0.792429967207409,0.425411576614654,0.898347413376888,0.212071428571429,0.547626484626485,0.250754369099006,0.84031409808659,0.675170068027211,0.549770397902751
"37",37,11.6,9.74,4.18,1.56,0.2,1.16,8.24,6.28,6.78,16.28,29.56,28.5202454922439,37.58,23.06,0.398507868437417,0.384689925896718,0.349893520871972,0.325490482774484,1.07190093184833,0.877652054492632,0.606632546055768,0.537929973651953,0.674549737363873,0.661238013177715,0.402872751431575,0.355908646908647,0.552077223223418,0.47984878396154,0.74102380952381,0.509665335094902
"38",38,9.74,10.14,3.28,1.78,0.9,3.22,11.24,9.5,4.5,18.06,32.76,36.1861969230309,43.3,22.56,0.362732441150572,0.476471093045662,0.225204937282907,0.426819934254076,1.12227498015428,1.15426896713748,0.542090942456903,0.819504723346137,0.331149083859362,0.702856157679636,0.239586302586303,0.417494533244533,0.287890086807525,0.586545648650168,0.653904761904762,0.419929805768781
"39",39,10.14,11.2,6.1,4.56,1.96,1.4,8.14,5.26,5.2,22.36,26.52,32.5905264692854,40.96,27.56,0.32515527433429,0.326406698635833,0.21380586658772,0.215799082968027,0.518628084454681,0.635735696231575,0.121691695740821,0.17046731043901,0.206371067599148,0.23093365071001,0.066051791345909,0.122994936436113,0.07587958405558,0.144429922692444,0.580996364746365,0.355281386751951
"40",40,11.2,8.76,2.7,1.26,2.36,0.62,19.4,6.7,11.66,15.96,44.74,46.6224785738388,53.72,27.62,0.578263056043258,0.484773528615862,0.558022653154543,0.358391246342057,1.48153929393837,1.24012344449388,0.900021523079882,0.669461031935854,1.05081247482234,0.508039118687848,0.560345218506983,0.32534188034188,0.871950408461562,0.436256377053019,0.696817298347911,0.439916511839516
"41",41,8.76,5.32,2,1.62,0.46,2.46,9.52,3.84,8.94,13.72,26.1,32.8847348564816,36.02,22.66,0.512138479272971,0.370212116138856,0.505671253865092,0.251131367828333,1.50939273307804,0.994314946491548,1.07690100469398,0.588006180025203,0.568241712714826,0.577853748989081,0.397248778998779,0.2800670995671,0.550319952223694,0.384313385704034,0.568285714285714,0.278150854305653
"42",42,5.32,6.42,1.5,1.06,3,0.74,2.64,5.12,3.78,13.78,15.24,16.7811340903344,25.32,17.56,0.252556610933431,0.306294768330944,0.243419178514195,0.315979188431286,1.2008120109337,1.36469530191739,0.903035967651178,0.794370929280164,0.739016807701556,0.292956930740772,0.424603174603175,0.236004329004329,0.657693333996448,0.301704498779365,0.585666666666667,0.270593142151966
