"28",25,36,32,49,NA,34,NA,75,87,NA,NA,NA,NA,NA,43,142,65,NA,NA,1,NA,NA,26,92,81,40,99,NA,79,93,43,37,NA,NA,63,69,38,NA,NA,NA,NA,NA,1,NA,NA,41,74,56,18,15,3,1,46,34,43,77,68,62,50,22,30,30,10,43,30,26,32,23,51,27,53,49,58,62,48,49,33,NA,39,41,45,21,14,52,69,17,39,NA,NA,NA,NA,NA,83,61,11,NA
"29",25,37,32,51,NA,33,NA,77,91,NA,NA,NA,NA,NA,49,142,64,NA,NA,1,NA,NA,21,84,80,40,99,NA,81,93,43,34,NA,NA,63,70,36,NA,NA,NA,NA,NA,1,NA,NA,40,67,52,21,18,3,1,47,34,40,75,62,60,46,25,28,30,10,43,29,27,31,25,49,35,61,44,54,71,50,49,31,NA,42,44,44,19,16,47,82,19,36,NA,NA,NA,NA,NA,83,64,9,NA
"30",26,37,31,50,NA,32,NA,75,92,NA,NA,NA,NA,NA,50,142,67,NA,NA,1,NA,NA,21,93,81,40,100,NA,82,92,43,37,NA,NA,63,70,39,NA,NA,NA,NA,NA,1,NA,NA,41,71,44,16,16,3,1,46,40,45,77,58,57,48,26,27,33,10,44,29,26,30,24,49,35,54,47,59,68,54,47,31,NA,40,39,51,20,17,46,72,16,38,NA,NA,NA,NA,NA,84,54,8,NA
"31",26,37,31,49,NA,36,NA,76,93,NA,NA,NA,NA,NA,47,142,61,NA,NA,1,NA,NA,30,97,82,40,102,NA,78,93,43,38,NA,NA,63,80,41,NA,NA,NA,NA,NA,1,NA,NA,42,60,53,16,18,2,1,49,34,45,82,54,61,46,23,28,28,8,43,27,23,36,25,47,36,53,46,64,65,58,48,33,NA,45,40,45,23,19,48,83,22,34,NA,NA,NA,NA,NA,78,70,8,NA
"32",25,37,31,50,NA,33,NA,73,88,NA,NA,NA,NA,NA,51,142,62,NA,NA,1,NA,NA,23,87,80,41,100,NA,79,91,43,34,NA,NA,63,69,35,NA,NA,NA,NA,NA,1,NA,NA,39,73,53,16,16,2,1,46,39,43,75,67,59,44,23,25,30,10,47,32,24,33,26,50,32,56,49,61,66,50,53,30,NA,41,42,48,23,16,48,74,16,38,NA,NA,NA,NA,NA,80,66,10,NA
"33",24,38,32,48,NA,33,NA,72,88,NA,NA,NA,NA,NA,53,142,64,NA,NA,1,NA,NA,25,97,83,40,101,NA,78,94,43,32,NA,NA,63,68,35,NA,NA,NA,NA,NA,1,NA,NA,41,66,44,18,16,3,1,44,29,42,72,59,53,44,19,27,35,9,45,28,25,31,24,48,30,59,44,59,75,50,54,28,NA,40,41,42,20,16,46,72,20,29,NA,NA,NA,NA,NA,79,65,10,NA
"34",25,39,32,48,NA,35,NA,75,91,NA,NA,NA,NA,NA,46,142,62,NA,NA,1,NA,NA,29,93,81,40,98,NA,81,91,43,35,NA,NA,63,69,41,NA,NA,NA,NA,NA,1,NA,NA,40,72,48,16,17,2,1,48,36,46,73,57,59,47,22,27,30,12,44,28,25,29,26,48,31,53,46,61,70,49,47,27,NA,39,38,44,24,19,48,70,19,37,NA,NA,NA,NA,NA,81,60,11,NA
"35",25,37,31,50,NA,33,NA,73,85,NA,NA,NA,NA,NA,46,142,66,NA,NA,1,NA,NA,25,85,80,40,100,NA,78,91,43,32,NA,NA,63,72,43,NA,NA,NA,NA,NA,1,NA,NA,40,75,41,19,16,2,1,42,34,38,72,60,50,39,24,25,31,12,40,29,26,33,25,49,30,52,47,59,66,54,52,31,NA,37,44,47,24,16,48,74,21,41,NA,NA,NA,NA,NA,72,68,12,NA
"36",25,36,31,50,NA,36,NA,72,89,NA,NA,NA,NA,NA,49,142,66,NA,NA,1,NA,NA,23,95,80,40,99,NA,78,95,43,32,NA,NA,63,70,38,NA,NA,NA,NA,NA,1,NA,NA,40,70,45,17,15,3,1,53,33,42,75,57,52,47,24,29,27,10,44,31,23,34,25,51,31,58,48,56,63,57,52,32,NA,36,40,44,21,17,48,75,18,36,NA,NA,NA,NA,NA,84,62,9,NA
"37",26,36,33,49,NA,32,NA,75,91,NA,NA,NA,NA,NA,47,142,66,NA,NA,1,NA,NA,29,86,80,40,104,NA,80,92,43,36,NA,NA,63,68,35,NA,NA,NA,NA,NA,1,NA,NA,41,71,47,19,17,3,1,46,36,45,74,55,51,48,19,26,29,10,46,30,26,28,29,52,32,54,42,60,68,49,52,32,NA,41,38,51,21,16,47,71,15,37,NA,NA,NA,NA,NA,91,67,11,NA
"38",26,37,31,49,NA,34,NA,75,86,NA,NA,NA,NA,NA,53,142,65,NA,NA,1,NA,NA,27,92,80,40,98,NA,80,92,43,34,NA,NA,63,68,34,NA,NA,NA,NA,NA,1,NA,NA,41,72,47,15,18,2,1,47,36,42,69,60,52,49,19,27,28,10,42,30,24,35,25,48,36,51,46,62,66,45,51,33,NA,43,39,48,19,16,51,69,22,39,NA,NA,NA,NA,NA,83,63,11,NA
"39",26,37,31,49,NA,34,NA,73,90,NA,NA,NA,NA,NA,40,142,66,NA,NA,1,NA,NA,27,92,80,40,99,NA,79,91,43,35,NA,NA,63,73,38,NA,NA,NA,NA,NA,1,NA,NA,42,63,43,16,17,3,1,44,33,46,74,56,55,58,30,30,28,11,41,30,27,32,25,49,34,52,44,62,71,49,49,32,NA,38,39,43,17,20,51,76,20,35,NA,NA,NA,NA,NA,76,66,9,NA
"40",27,38,31,48,NA,33,NA,74,87,NA,NA,NA,NA,NA,45,142,61,NA,NA,1,NA,NA,29,93,82,40,104,NA,82,93,43,33,NA,NA,63,72,37,NA,NA,NA,NA,NA,1,NA,NA,40,63,45,18,16,3,1,47,36,38,74,59,57,45,23,26,30,13,44,28,26,31,25,50,25,55,51,65,67,52,54,33,NA,42,40,41,25,16,49,74,21,34,NA,NA,NA,NA,NA,86,69,13,NA
"41",26,37,31,50,NA,35,NA,74,92,NA,NA,NA,NA,NA,47,142,66,NA,NA,1,NA,NA,23,93,81,40,98,NA,80,92,43,35,NA,NA,63,72,35,NA,NA,NA,NA,NA,1,NA,NA,40,66,49,16,18,3,1,42,30,41,76,55,64,41,27,28,31,14,43,30,27,30,25,53,27,56,48,55,68,57,48,33,NA,39,38,51,27,17,44,74,16,42,NA,NA,NA,NA,NA,92,67,9,NA
"42",26,38,31,49,NA,34,NA,74,85,NA,NA,NA,NA,NA,46,142,62,NA,NA,1,NA,NA,27,87,80,40,97,NA,79,92,43,33,NA,NA,63,71,36,NA,NA,NA,NA,NA,1,NA,NA,40,66,51,17,16,2,1,49,36,44,78,59,58,49,26,23,30,8,42,29,24,29,23,50,25,52,47,54,68,54,54,31,NA,38,39,48,22,15,47,72,20,41,NA,NA,NA,NA,NA,93,61,10,NA
"43",24,37,33,52,NA,31,NA,73,89,NA,NA,NA,NA,NA,46,142,66,NA,NA,1,NA,NA,29,87,80,40,99,NA,80,93,43,34,NA,NA,63,69,37,NA,NA,NA,NA,NA,1,NA,NA,42,62,40,18,17,3,1,48,33,55,73,59,56,39,25,25,30,8,43,30,25,30,24,48,31,59,43,54,71,49,46,32,NA,38,36,50,23,17,49,85,18,32,NA,NA,NA,NA,NA,84,63,16,NA
