"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","93","94","95","96","97","98","99"
"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,7,9,4,5,2,6,10,1,1,4,3,NA,31,22,21,16,9,60,71,46,35,23,31,34,42,32,45,42,21,47,73,84,96,25,55,74,0,15,85,55,NA,125,70,NA
"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,7,9,6,4,2,6,10,1,1,2,2,NA,30,25,19,16,10,57,71,44,36,24,39,35,39,39,41,43,20,45,76,80,108,25,58,85,0,20,74,53,NA,117,70,NA
"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,7,7,4,4,2,6,10,1,1,2,3,NA,28,25,24,17,8,55,77,49,35,23,37,34,40,37,44,37,21,46,78,78,106,26,57,75,0,18,69,55,NA,114,68,NA
"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,7,7,6,4,3,6,10,2,1,2,3,NA,32,21,21,17,8,62,81,41,30,20,35,36,41,34,44,45,24,48,75,81,108,24,58,77,0,19,79,59,NA,124,69,NA
"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,7,8,4,5,2,6,10,1,1,2,3,NA,27,22,22,16,12,55,75,49,35,25,32,39,46,34,45,41,24,47,78,92,102,23,56,81,0,16,70,59,NA,114,70,NA
"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,7,9,5,5,2,6,11,1,1,3,3,NA,27,22,20,18,11,51,76,49,35,22,36,35,43,35,50,42,24,44,73,93,104,24,56,67,0,19,79,59,NA,120,68,NA
"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,7,10,6,5,3,6,10,1,1,2,2,NA,29,22,16,18,10,60,74,48,35,27,33,35,40,38,46,39,23,44,71,80,105,24,57,79,0,17,79,58,NA,107,69,NA
"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,8,8,5,4,2,6,10,1,1,2,3,NA,31,29,22,20,12,53,74,46,38,22,33,33,40,33,49,38,23,45,69,84,107,23,61,84,0,17,82,64,NA,122,71,NA
"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,7,9,6,5,2,6,10,1,1,2,2,NA,29,27,20,17,11,61,79,42,32,22,31,33,40,37,46,42,24,43,81,83,113,26,55,70,0,19,78,57,NA,115,71,NA
"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,7,8,6,5,2,6,10,1,1,4,2,NA,27,24,19,17,7,58,77,42,35,28,38,36,38,38,48,46,23,43,74,86,99,27,56,77,0,14,76,60,NA,124,67,NA
