"13",NA,NA,NA,NA,NA,NA,35,NA,17,22,NA,33,NA,21,25,56,18,27,19,NA,NA,17,36,15,8,5,NA,13,6,24,10,17,13,NA,8,15,11,16,12,6,16,20,9,8,14,12,37,22,14,4,10,17,23,19,12,21,21,20,11,24,6,9,10,6,NA,8,34,19,9,40,27,29,14,58,31,12,4,NA,6,12,1,19,4,60,30,35,5,NA,8,NA,3,2,7,1
"14",NA,NA,NA,NA,NA,NA,36,NA,13,23,NA,34,NA,16,26,51,16,26,20,NA,NA,17,39,14,10,5,NA,14,5,24,10,16,13,NA,8,13,7,17,12,8,11,17,15,9,15,13,36,23,15,5,12,21,20,18,14,21,20,20,10,23,8,11,11,6,NA,7,35,21,12,43,25,30,14,56,35,11,4,NA,6,11,1,21,4,56,31,34,3,NA,8,NA,3,2,8,1
"15",NA,NA,NA,NA,NA,NA,36,NA,19,23,NA,35,NA,16,30,52,15,27,19,NA,NA,20,40,15,9,5,NA,10,6,23,7,17,13,NA,8,13,7,17,12,6,13,14,10,10,17,12,37,23,16,7,13,20,20,15,14,26,21,18,13,28,7,10,12,5,NA,8,34,18,9,47,27,29,14,56,34,12,5,NA,8,11,1,21,4,59,34,33,4,NA,8,NA,3,2,8,1
"16",NA,NA,NA,NA,NA,NA,36,NA,16,21,NA,34,NA,17,24,51,19,27,21,NA,NA,21,37,15,10,5,NA,10,7,23,6,17,13,NA,9,14,7,16,14,7,14,16,13,8,15,13,34,24,15,8,10,19,24,22,13,20,28,24,13,28,9,12,11,4,NA,6,34,17,8,42,25,32,14,57,33,13,4,NA,6,14,1,21,4,59,35,32,5,NA,8,NA,3,2,9,1
"17",NA,NA,NA,NA,NA,NA,36,NA,18,23,NA,29,NA,21,26,50,19,30,19,NA,NA,20,34,15,8,5,NA,11,6,24,8,16,13,NA,9,14,7,16,13,6,17,14,9,9,13,14,32,23,17,6,8,19,20,18,11,24,26,21,11,21,12,10,11,8,NA,7,35,14,9,43,24,35,14,57,30,11,4,NA,5,12,1,21,4,55,32,36,3,NA,8,NA,3,2,9,1
"18",NA,NA,NA,NA,NA,NA,35,NA,15,23,NA,32,NA,21,24,54,17,27,19,NA,NA,20,38,15,11,5,NA,12,7,23,7,16,13,NA,10,16,7,17,11,9,17,15,12,9,13,13,34,22,14,8,13,19,23,17,13,23,22,22,15,26,8,8,10,4,NA,9,35,16,9,40,27,33,14,58,31,12,4,NA,7,11,1,20,5,56,32,29,5,NA,8,NA,3,2,8,1
"19",NA,NA,NA,NA,NA,NA,35,NA,15,21,NA,28,NA,18,25,51,18,27,19,NA,NA,21,37,15,10,5,NA,12,6,23,6,16,13,NA,10,14,7,17,13,7,14,15,10,8,12,13,33,23,13,9,9,21,25,18,12,23,19,20,10,22,7,10,11,5,NA,10,34,18,10,43,23,30,14,56,32,15,3,NA,6,14,1,19,4,56,31,31,5,NA,8,NA,3,2,8,1
"20",NA,NA,NA,NA,NA,NA,35,NA,17,23,NA,31,NA,21,25,49,16,26,20,NA,NA,19,39,15,10,5,NA,10,8,22,7,17,13,NA,8,14,7,16,11,6,14,15,13,8,13,13,37,23,14,8,9,21,29,19,12,20,17,23,14,23,9,12,11,4,NA,8,35,17,7,41,30,32,14,56,34,11,4,NA,5,13,1,20,5,59,34,31,4,NA,8,NA,4,3,7,1
"21",NA,NA,NA,NA,NA,NA,38,NA,19,23,NA,29,NA,18,27,54,20,27,20,NA,NA,17,37,15,9,5,NA,14,5,28,6,16,12,NA,8,14,6,16,13,7,17,16,10,8,15,14,38,24,17,5,8,23,22,21,12,22,22,24,13,25,9,9,12,4,NA,8,34,17,11,41,29,31,14,55,34,10,3,NA,6,15,1,19,4,63,31,37,5,NA,8,NA,3,2,7,1
"22",NA,NA,NA,NA,NA,NA,36,NA,19,22,NA,27,NA,17,23,53,18,28,19,NA,NA,18,36,14,9,5,NA,14,9,24,8,16,12,NA,9,12,8,16,9,8,16,15,13,8,13,12,33,22,11,6,11,17,24,16,12,21,22,23,12,24,9,8,11,4,NA,9,34,17,11,44,25,31,14,55,28,10,4,NA,5,14,1,21,4,57,32,33,3,NA,8,NA,4,2,9,1
