"30",NA,NA,NA,NA,NA,NA,NA,126,201,137,154,135,NA,179,NA,99,110,146,NA,NA,NA,65,65,65,97,NA,56,138,47,49,NA,NA,NA,7,NA,42,NA,17,33,NA,NA,22,9,15,NA,15,24,35,43,25,27,8,8,32,4,10,29,NA,9,NA,NA,39,42,37,40,NA,35,8,14,9,4,4,5,8,9,7,10,6,5,7,10,13,7,13,13,25,37,16,16,20,NA,3,3,3,NA,1
"31",NA,NA,NA,NA,NA,NA,NA,128,201,137,154,138,NA,180,NA,97,109,152,NA,NA,NA,66,63,65,94,NA,55,136,49,49,NA,NA,NA,7,NA,42,NA,20,32,NA,NA,21,10,16,NA,13,22,39,45,24,32,9,8,30,3,10,30,NA,10,NA,NA,38,38,33,40,NA,31,13,12,13,8,8,6,7,10,8,8,6,7,5,9,10,8,12,12,25,38,13,16,22,NA,3,3,2,NA,1
"32",NA,NA,NA,NA,NA,NA,NA,127,206,130,154,145,NA,181,NA,102,112,149,NA,NA,NA,66,58,61,99,NA,55,129,52,48,NA,NA,NA,6,NA,42,NA,18,32,NA,NA,16,8,17,NA,9,23,37,47,28,30,9,8,30,4,10,29,NA,8,NA,NA,37,40,36,40,NA,33,9,14,15,3,8,9,10,15,11,7,4,4,6,14,10,6,14,14,30,33,15,18,22,NA,4,3,2,NA,1
"33",NA,NA,NA,NA,NA,NA,NA,127,197,135,154,145,NA,181,NA,101,110,153,NA,NA,NA,65,65,71,90,NA,56,137,49,49,NA,NA,NA,8,NA,42,NA,18,34,NA,NA,18,10,16,NA,10,21,37,50,23,30,15,10,28,4,9,28,NA,9,NA,NA,37,41,33,40,NA,31,12,10,12,4,7,8,7,9,7,6,4,6,6,9,9,7,17,13,27,37,15,14,23,NA,5,3,4,NA,1
"34",NA,NA,NA,NA,NA,NA,NA,124,204,131,154,151,NA,180,NA,93,107,151,NA,NA,NA,65,67,72,92,NA,55,131,50,48,NA,NA,NA,6,NA,42,NA,18,33,NA,NA,17,9,15,NA,11,16,39,47,22,26,7,8,28,4,11,28,NA,12,NA,NA,38,42,35,40,NA,32,9,19,10,3,6,11,7,11,12,8,5,7,5,10,7,7,13,16,25,36,17,17,24,NA,4,3,1,NA,1
"35",NA,NA,NA,NA,NA,NA,NA,124,196,132,154,151,NA,179,NA,95,109,153,NA,NA,NA,66,57,74,93,NA,56,144,52,48,NA,NA,NA,7,NA,43,NA,17,32,NA,NA,16,9,15,NA,14,24,34,48,28,28,8,7,31,3,12,28,NA,11,NA,NA,38,40,31,40,NA,34,9,13,11,5,7,6,13,12,8,8,7,5,6,8,8,7,15,15,27,30,16,14,24,NA,3,3,1,NA,1
"36",NA,NA,NA,NA,NA,NA,NA,121,200,141,154,139,NA,181,NA,94,106,156,NA,NA,NA,65,64,64,93,NA,55,147,47,51,NA,NA,NA,6,NA,42,NA,17,31,NA,NA,18,9,16,NA,11,19,34,43,23,25,5,5,29,3,11,29,NA,10,NA,NA,38,37,39,40,NA,30,11,13,13,4,7,7,9,12,13,5,6,5,7,10,6,6,13,17,26,38,14,16,18,NA,4,3,1,NA,1
"37",NA,NA,NA,NA,NA,NA,NA,126,205,133,154,137,NA,178,NA,95,109,154,NA,NA,NA,67,61,73,97,NA,54,135,51,51,NA,NA,NA,8,NA,42,NA,17,33,NA,NA,14,9,14,NA,14,27,36,48,27,29,7,8,30,4,10,28,NA,10,NA,NA,37,41,33,40,NA,34,12,9,17,6,6,6,9,15,8,7,5,5,6,10,8,6,15,18,25,35,15,18,24,NA,6,3,1,NA,1
"38",NA,NA,NA,NA,NA,NA,NA,127,202,135,154,142,NA,181,NA,89,109,149,NA,NA,NA,65,64,73,88,NA,58,133,52,50,NA,NA,NA,7,NA,44,NA,19,32,NA,NA,15,10,15,NA,12,22,37,43,26,30,9,7,27,5,13,28,NA,12,NA,NA,38,39,34,40,NA,31,11,15,14,8,7,7,10,11,9,8,5,5,6,8,11,9,11,14,24,32,14,14,20,NA,4,3,4,NA,1
"39",NA,NA,NA,NA,NA,NA,NA,127,201,139,154,139,NA,179,NA,93,110,156,NA,NA,NA,68,63,57,90,NA,56,138,50,50,NA,NA,NA,11,NA,43,NA,18,32,NA,NA,20,9,17,NA,18,20,36,46,20,28,8,7,28,5,10,28,NA,12,NA,NA,39,39,35,40,NA,33,11,15,13,9,7,4,10,12,9,9,5,5,5,9,8,8,14,13,28,37,14,15,19,NA,4,3,4,NA,1
